1002,,1002,,8.27,12.03,20.2,12.03,20.2,8.27
1002,,1002,,1.39,0.85,2.45,0.85,2.45,1.39
1001,,1001,,0.58,1.05,0.04,1.05,0.04,0.58
1004,,1004,,1.54,54.92,36.87,54.92,36.87,1.54
1004,,1004,,6.89,7.78,0.99,7.78,0.99,6.89
1004,,1004,,27.01,9.09,7.19,9.09,7.19,27.01
1003,,1003,,6.88,6.32,16.4,6.32,16.4,6.88
1004,,1004,,0.05,2.29,3.27,2.29,3.27,0.05
1003,,1003,,0.95,2.12,1.64,2.12,1.64,0.95
1002,,1002,,4.05,0.79,0.83,0.79,0.83,4.05
1002,,1002,,16.84,31.64,19.89,31.64,19.89,16.84
