1012,1022,3.95,17.42,45.19,1023,664,0.17,22.15,11.43
1023,987,2.06,2.69,11.8,1023,998,0.94,34.04,13.17
1020,1023,9.95,9.59,35.56,1013,1023,1.79,11.7,14.17
972,1021,2.19,10.2,4.33,903,1023,7.65,10.5,7.35
1023,1003,4.2,5.15,8.78,966,1023,1.72,10.78,2.98
990,1022,6.37,22.45,14.23,1023,987,3.96,3.98,17.63
1022,1018,5.11,6.91,32.8,1023,1019,6.25,21.67,11.52
771,1021,15.39,6.04,9.31,1005,1021,1.02,3.98,12.16
1023,843,25.59,19.92,40.62,999,1022,6.99,2.34,3.66
889,1018,3.75,8.93,2.46,1001,1021,0.83,11.06,16.49
1020,1020,4.72,11.01,22.61,1013,1022,0.28,7.27,7.56
1023,1012,6.33,4.37,23.18,989,1023,1.66,1.54,0.64
1022,1019,2.87,6.6,21.35,991,1023,1.17,6.25,17.26
1006,1012,60.38,53.38,62.04,999,1022,0.96,17.25,10.94
952,1004,2.26,2.21,16.55,1023,1020,3.95,9.06,2.71
941,992,5.07,1.17,6.2,367,153,48.02,83.19,33.69
